bugName	pval	p3M	p1Y	p2Y	s3M	s1Y	s2Y	Adjustedpval	Adjustedp3M	Adjustedp1Y	Adjustedp2Y
Hyphomicrobiaceae	0.81465202752466	0.806919969816051	0.86726372033342	0.427293311064056	0.0110290432523473	-0.00846881511058569	-0.0496638601376942	0.921482442350454	0.947041719999015	0.959390635680194	0.883853287269486
Anaeromyxobacteraceae	0.820509496359592	0.797077611296265	0.474768228213483	0.935214641363533	0.0139517523008506	-0.0438133449444813	0.00612448192242332	0.921482442350454	0.947041719999015	0.853669246510155	0.9898110293099
Parachlamydiaceae	0.826341240915229	0.88678187443847	0.578466275543137	0.496112185501006	0.0178497941715252	-0.0790598540113378	-0.120018033044353	0.921482442350454	0.963338583023086	0.882307147545593	0.913527455009181
Clostridiaceae	0.827973785873344	0.976963150415953	0.462674061602606	0.789171005314599	-0.00320915158252945	0.0922318307201049	-0.041268044338654	0.921482442350454	0.988752507153605	0.853669246510155	0.959402910836175
Tepidiformaceae	0.828280347420699	0.463189812831885	0.853071946068736	0.762288609604788	-0.0784026582284341	-0.022357327837967	0.0452332601837892	0.921482442350454	0.777129574862385	0.955678236618742	0.959402910836175
Aquificaceae	0.833757472734625	0.973794233708744	0.54414952935365	0.631767399520496	-0.00178206435197503	-0.036765552521708	0.0354002044064616	0.921482442350454	0.988752507153605	0.859803870241338	0.91846290486758
Rickettsiaceae	0.834119146124914	0.434740098176544	0.876962809187276	0.844346123665564	0.0902855993457363	0.0200963241782285	-0.0314479156103633	0.921482442350454	0.74357451011491	0.959575247733903	0.981189176190034
Hymenobacteraceae	0.835742586439489	0.886143028393851	0.480542291081875	0.759540595784913	0.0223761090248222	0.126301968224608	-0.0678950387384984	0.921482442350454	0.963338583023086	0.853669246510155	0.959402910836175
Listeriaceae	0.836046984119286	0.485445489917534	0.443688178673881	0.570415402157683	-0.0644058467378728	-0.0787433132381744	-0.0708619951940715	0.921482442350454	0.793256221912632	0.853669246510155	0.914496699522792
Christensenellaceae	0.842801298497859	0.574594021084607	0.979534047475244	0.635624990454716	0.0599227529120706	0.00311843455033831	-0.0716348257972292	0.924196302571489	0.818525445129958	0.988948959984386	0.91846290486758
Hafniaceae	0.844629733475931	0.619852915055808	0.876010704329826	0.401143064844972	0.0616424257605651	0.0218221097393297	0.145507822487874	0.924196302571489	0.841261925232463	0.959575247733903	0.86797152741978
Dysgonamonadaceae	0.853466218833564	0.589315977597144	0.750989299532523	0.667843878159809	0.0645224719384577	0.0428998722322243	-0.0718429527373938	0.929459742534611	0.823666465138045	0.937506382874455	0.942471267309638
Helicobacteraceae	0.85559539213451	0.574460263020425	0.459250664375376	0.537515917376477	-0.0610649993659455	-0.0899711150494674	-0.0914767466257475	0.929459742534611	0.818525445129958	0.853669246510155	0.914496699522792
Unclassified Xanthomonadales Order	0.889411977534423	0.481177536010276	0.695024199047058	0.961525986951526	0.0716223677987671	0.044256012185246	-0.00661985786706438	0.962732678191383	0.793256221912632	0.921402836309236	0.990706323398539
Acidothermaceae	0.894997413205878	0.478325077515788	0.591052663201546	0.859735185278572	-0.0831305086259245	-0.0707436834437085	-0.0285992565435585	0.965318638529196	0.793256221912632	0.884362189840636	0.981189176190034
Coriobacteriaceae	0.899023899441368	0.496489765557332	0.697971844600295	0.593110138616457	-0.295806578833466	-0.187448116947653	-0.314354304570233	0.966210738901399	0.794660328390954	0.921402836309236	0.91846290486758
Unclassified Betaproteobacteria Class	0.902441215084415	0.549843441392171	0.551798306790048	0.629354068101594	-0.124402377667058	-0.138714025811377	-0.137951854469422	0.966444138140047	0.818525445129958	0.859803870241338	0.91846290486758
Methylobacteriaceae	0.905878727937227	0.671213874530917	0.780373912529215	0.775993876134097	0.0419209733671945	-0.0309952876002671	-0.0390014377948463	0.966474909183008	0.869985365271833	0.937506382874455	0.959402910836175
Entomoplasmataceae	0.91751271619613	0.6363818582257	0.896861244640892	0.534827033735533	-0.0267582228083548	-0.00820208622904785	-0.0482556975056207	0.966474909183008	0.850386376921068	0.96143035181534	0.914496699522792
Sinobacteraceae	0.918681372025352	0.919568324092934	0.552324340486158	0.932749447089059	0.00831498185750897	-0.0545721673020823	-0.00940848637142555	0.966474909183008	0.981306126770551	0.859803870241338	0.9898110293099
Mycoplasmataceae	0.919011255705459	0.935839986188606	0.511760214158078	0.781030716730598	0.00673292359570537	0.0618929526378626	0.0322211588944127	0.966474909183008	0.983067807770322	0.859803870241338	0.959402910836175
Nocardioidaceae	0.920528072760674	0.546386700931048	0.77991118133949	0.602588680716494	-0.0375730187132199	-0.0193398980439155	-0.0439308474959779	0.966474909183008	0.818525445129958	0.937506382874455	0.91846290486758
Bacteroidaceae	0.927437407931412	0.534404460645378	0.963440456154908	0.798669249206987	0.0735690244811663	0.0061428480185753	0.0423742527153465	0.966474909183008	0.818525445129958	0.985525424956932	0.959402910836175
Gallionellaceae	0.927547415879062	0.752992435743477	0.618370671043019	0.564700762180513	-0.0295920349170491	-0.0522318633810636	-0.0736241116656141	0.966474909183008	0.916950466106976	0.897826647379768	0.914496699522792
Unclassified Lactobacillales Order	0.92807193265918	0.520434393732325	0.763883006576099	0.700052299664809	-0.0425882980853029	-0.0225166935728574	-0.0357782882295263	0.966474909183008	0.810160757253414	0.937506382874455	0.959402910836175
Sterolibacteriaceae	0.934219285301569	0.767864367806975	0.587152648213644	0.897239986563377	-0.0319489418233822	-0.0662090752634563	0.0193643028516147	0.969533416361079	0.923585407292454	0.884362189840636	0.9898110293099
Deferribacteraceae	0.943616197492151	0.936705517759794	0.92599774813104	0.55051993994765	-0.00664571657028536	-0.00864912702175667	-0.0677995688698894	0.973868126354758	0.983067807770322	0.976740873186479	0.914496699522792
Legionellaceae	0.944845566297828	0.617141891113838	0.931461494959291	0.814570242327609	-0.0629665466452098	0.012153300717516	-0.0407910202210201	0.973868126354758	0.841261925232463	0.976740873186479	0.959402910836175
Erythrobacteraceae	0.956197061847993	0.678420799859177	0.617360436564306	0.904126596112868	-0.0117412336458038	-0.0158594675669413	-0.0046845094986373	0.981050415536917	0.870218008722486	0.897826647379768	0.9898110293099
Ichthyobacteriaceae	0.958310836368842	0.953230646858506	0.63812539901891	0.870724169599103	0.00511911163472831	-0.0459968948606593	-0.0194756672128719	0.981050415536917	0.985875532024893	0.904759955416482	0.981189176190034
Unclassified Oscillatoriales Order	0.966105569797729	0.810150403910785	0.846241342639154	0.782700567965242	-0.0131598014506348	0.0118182574532526	0.020459141193097	0.982587817936455	0.947041719999015	0.955678236618742	0.959402910836175
Vibrionaceae	0.966319807705719	0.86545836950342	0.821317051329968	0.749515195289836	-0.0139143422722813	0.020954252412758	-0.0366169954665348	0.982587817936455	0.95961257984224	0.955678236618742	0.959402910836175
Xanthobacteraceae	0.973063323858255	0.863562227383725	0.759067953886494	0.921665142904502	-0.0236767339386308	0.048137571161763	-0.0191443316682218	0.984576093478924	0.95961257984224	0.937506382874455	0.9898110293099
Sporomusaceae	0.974795536258935	0.958419784479475	0.776958215428147	0.685987632333165	0.00517610509195119	0.0318437633155387	0.0562607812532422	0.984576093478924	0.987859300043691	0.937506382874455	0.957771862606503
Lactobacillaceae	0.985792730225318	0.866131044201249	0.836353056197364	0.884224151291732	0.0259182712007227	-0.0354865995080687	-0.0305961474944781	0.990242572927429	0.95961257984224	0.955678236618742	0.989366229999145
Eggerthellaceae	0.986963624010451	0.828399180649691	0.930396433319479	0.861337382227335	0.0426014309344611	-0.0192625351718483	-0.0473529242522356	0.990242572927429	0.950603748693376	0.976740873186479	0.981189176190034
Caulobacteraceae	0.998785022419728	0.9768542392515	0.882644822124293	0.921175956282178	0.00257273062355008	0.0148314213088218	0.0123078274445847	0.998785022419728	0.988752507153605	0.96143035181534	0.9898110293099
